"","ad.vidid","ad_view"
"3407","VID_14778",73
"3408","VID_383",23
"3409","VID_5827",24
"3410","VID_7558",32
"3411","VID_18015",30
"3412","VID_18744",24
"3413","VID_16266",78
"3414","VID_17175",20
"3415","VID_17805",39
"3416","VID_3720",58
"3417","VID_20491",60
"3418","VID_2711",40
"3419","VID_10991",62
"3420","VID_23563",71
"3421","VID_353",36
"3422","VID_23165",27
"3423","VID_7300",15
"3424","VID_6710",15
"3425","VID_5196",55
"3426","VID_3730",42
"3427","VID_20785",37
"3428","VID_19781",50
"3429","VID_10146",5
"3430","VID_2518",13
"3431","VID_840",41
"3432","VID_4430",75
"3433","VID_16996",7
"3434","VID_22936",60
"3435","VID_22504",42
"3436","VID_3750",-36
"3437","VID_3658",10
"3438","VID_22971",56
"3439","VID_15236",47
"3440","VID_22486",23
"3441","VID_13954",4
"3442","VID_8058",50
"3443","VID_663",66
"3444","VID_3814",27
"3445","VID_9198",35
"3446","VID_19863",76
"3447","VID_13398",51
"3448","VID_17862",35
"3449","VID_7718",62
"3450","VID_15516",60
"3451","VID_2296",76
"3452","VID_22055",25
"3453","VID_22459",65
"3454","VID_16854",42
"3455","VID_8197",-96
"3456","VID_21952",25
"3457","VID_10129",51
"3458","VID_3566",14
"3459","VID_6817",39
"3460","VID_19260",40
"3461","VID_20553",21
"3462","VID_22496",35
"3463","VID_12450",15
"3464","VID_14239",15
"3465","VID_16804",15
"3466","VID_6521",44
"3467","VID_5102",66
"3468","VID_16722",78
"3469","VID_18580",74
"3470","VID_4212",12
"3471","VID_1783",76
"3472","VID_12206",31
"3473","VID_21552",72
"3474","VID_6166",41
"3475","VID_22473",27
"3476","VID_10843",46
"3477","VID_7934",41
"3478","VID_6887",15
"3479","VID_3994",34
"3480","VID_14111",43
"3481","VID_12425",56
"3482","VID_2705",26
"3483","VID_22460",26
"3484","VID_21443",12
"3485","VID_13458",62
"3486","VID_16706",70
"3487","VID_11203",37
"3488","VID_4415",32
"3489","VID_14218",21
"3490","VID_19113",31
"3491","VID_19213",55
"3492","VID_19265",36
"3493","VID_2584",18
"3494","VID_5236",21
"3495","VID_1018",8
"3496","VID_17894",20
"3497","VID_9637",75
"3498","VID_22287",14
"3499","VID_13596",16
"3500","VID_6944",70
"3501","VID_2778",18
"3502","VID_3200",60
"3503","VID_11241",28
"3504","VID_5901",41
"3505","VID_14375",30
"3506","VID_99",51
"3507","VID_2899",79
"3508","VID_10190",77
"3509","VID_813",56
"3510","VID_14452",73
"3511","VID_369",80
"3512","VID_23168",68
"3513","VID_5106",59
"3514","VID_19011",31
"3515","VID_7298",12
"3516","VID_5681",48
"3517","VID_1855",26
"3518","VID_21283",75
"3519","VID_21379",-14
"3520","VID_10947",75
"3521","VID_17615",39
"3522","VID_2087",21
"3523","VID_5531",4
"3524","VID_22667",2
"3525","VID_1296",50
"3526","VID_3279",44
"3527","VID_649",32
"3528","VID_18268",32
"3529","VID_19706",56
"3530","VID_6399",21
"3531","VID_19122",60
"3532","VID_4301",65
"3533","VID_10984",29
"3534","VID_8325",-51
"3535","VID_16691",30
"3536","VID_11882",14
"3537","VID_11982",49
"3538","VID_14176",75
"3539","VID_3065",48
"3540","VID_22455",66
"3541","VID_14287",40
"3542","VID_7854",76
"3543","VID_22763",45
"3544","VID_4563",46
"3545","VID_15642",41
"3546","VID_21317",7
"3547","VID_18687",79
"3548","VID_18552",60
"3549","VID_5021",66
"3550","VID_3375",71
"3551","VID_3817",49
"3552","VID_3366",16
"3553","VID_8419",-11
"3554","VID_1735",70
"3555","VID_1461",36
"3556","VID_2356",10
"3557","VID_16448",78
"3558","VID_9230",14
"3559","VID_10289",56
"3560","VID_18175",39
"3561","VID_22061",18
"3562","VID_1168",16
"3563","VID_22928",62
"3564","VID_11744",64
"3565","VID_11047",29
"3566","VID_13591",21
"3567","VID_14578",68
"3568","VID_22622",44
"3569","VID_7901",62
"3570","VID_23021",41
"3571","VID_9038",17
"3572","VID_13750",69
"3573","VID_6280",21
"3574","VID_11461",59
"3575","VID_8873",61
"3576","VID_18990",19
"3577","VID_17976",27
"3578","VID_16955",34
"3579","VID_1796",76
"3580","VID_20921",49
"3581","VID_1317",18
"3582","VID_8069",64
"3583","VID_22468",-30
"3584","VID_6926",56
"3585","VID_4722",60
"3586","VID_9129",81
"3587","VID_14041",-9
"3588","VID_9932",-19
"3589","VID_9659",80
"3590","VID_15144",11
"3591","VID_1498",36
"3592","VID_16129",82
"3593","VID_664",11
"3594","VID_17580",18
"3595","VID_21417",74
"3596","VID_13953",13
"3597","VID_18930",63
"3598","VID_18139",41
"3599","VID_11415",21
"3600","VID_19396",51
"3601","VID_16697",73
"3602","VID_16407",82
"3603","VID_9074",47
"3604","VID_4666",22
"3605","VID_22617",50
"3606","VID_1842",63
"3607","VID_17391",40
"3608","VID_2412",10
"3609","VID_20615",-234
"3610","VID_14222",34
"3611","VID_9588",75
"3612","VID_16609",36
"3613","VID_17466",58
"3614","VID_1888",7
"3615","VID_461",38
"3616","VID_15015",56
"3617","VID_8631",75
"3618","VID_14646",74
"3619","VID_10770",74
"3620","VID_19109",74
"3621","VID_19111",19
"3622","VID_20186",66
"3623","VID_1192",24
"3624","VID_11722",77
"3625","VID_17776",40
"3626","VID_7549",75
"3627","VID_15395",30
"3628","VID_13017",75
"3629","VID_16986",58
"3630","VID_14419",47
"3631","VID_13921",79
"3632","VID_6609",52
"3633","VID_12878",66
"3634","VID_10931",38
"3635","VID_17716",20
"3636","VID_3255",25
"3637","VID_1506",27
"3638","VID_14618",12
"3639","VID_9422",38
"3640","VID_7811",68
"3641","VID_6620",31
"3642","VID_1477",56
"3643","VID_3248",41
"3644","VID_3529",37
"3645","VID_18772",74
"3646","VID_56",18
"3647","VID_18839",53
"3648","VID_5763",10
"3649","VID_3368",62
"3650","VID_18344",29
"3651","VID_23011",74
"3652","VID_5937",45
"3653","VID_3841",58
"3654","VID_21398",44
"3655","VID_8079",32
"3656","VID_15470",19
"3657","VID_20276",23
"3658","VID_5461",71
"3659","VID_7124",48
"3660","VID_5447",47
"3661","VID_1702",57
"3662","VID_14723",78
"3663","VID_14225",24
"3664","VID_16157",29
"3665","VID_7608",51
"3666","VID_3413",38
"3667","VID_10219",81
"3668","VID_19649",33
"3669","VID_21244",38
"3670","VID_20925",46
"3671","VID_3686",65
"3672","VID_12169",31
"3673","VID_7490",43
"3674","VID_19356",6
"3675","VID_1329",5
"3676","VID_1649",49
"3677","VID_10314",58
"3678","VID_13342",60
"3679","VID_21573",40
"3680","VID_21226",47
"3681","VID_18968",29
"3682","VID_18357",24
"3683","VID_11765",14
"3684","VID_439",48
"3685","VID_23407",43
"3686","VID_5598",34
"3687","VID_23356",66
"3688","VID_1278",42
"3689","VID_9253",31
"3690","VID_8203",-32
"3691","VID_11006",34
"3692","VID_5553",68
"3693","VID_1677",39
"3694","VID_20853",49
"3695","VID_23581",33
"3696","VID_13212",37
"3697","VID_13440",49
"3698","VID_15448",-25
"3699","VID_4967",-29
"3700","VID_21754",69
"3701","VID_680",64
"3702","VID_12637",54
"3703","VID_7914",73
"3704","VID_12827",75
"3705","VID_122",29
"3706","VID_17314",60
"3707","VID_8713",79
"3708","VID_15935",-41
"3709","VID_14442",58
"3710","VID_8070",50
"3711","VID_20403",53
"3712","VID_17711",14
"3713","VID_11615",6
"3714","VID_15404",20
"3715","VID_3647",-59
"3716","VID_12405",13
"3717","VID_772",35
"3718","VID_11452",53
"3719","VID_3410",50
"3720","VID_7056",-9
"3721","VID_20509",55
"3722","VID_11723",76
"3723","VID_5482",41
"3724","VID_15694",6
"3725","VID_4324",17
"3726","VID_1259",51
"3727","VID_10024",10
"3728","VID_22382",60
"3729","VID_1073",36
"3730","VID_5434",30
"3731","VID_14737",60
"3732","VID_8750",36
"3733","VID_15308",22
"3734","VID_16420",79
"3735","VID_15045",33
"3736","VID_20064",60
"3737","VID_13568",20
"3738","VID_2146",57
"3739","VID_14878",44
"3740","VID_5996",51
"3741","VID_18738",78
"3742","VID_16932",62
"3743","VID_10894",52
"3744","VID_14710",41
"3745","VID_8885",25
"3746","VID_23004",54
"3747","VID_23219",61
"3748","VID_22097",40
"3749","VID_4297",51
"3750","VID_16228",-5
"3751","VID_15954",54
"3752","VID_3345",29
"3753","VID_6427",21
"3754","VID_2718",69
"3755","VID_6546",44
"3756","VID_13082",39
"3757","VID_5244",19
"3758","VID_3531",62
"3759","VID_22286",59
"3760","VID_22485",35
"3761","VID_12333",75
"3762","VID_10212",30
"3763","VID_3367",3
"3764","VID_16618",21
"3765","VID_20425",10
"3766","VID_15511",14
"3767","VID_15733",-24
"3768","VID_4609",75
"3769","VID_1226",24
"3770","VID_13888",77
"3771","VID_9222",70
"3772","VID_21581",33
"3773","VID_4465",39
"3774","VID_5281",78
"3775","VID_1306",55
"3776","VID_7739",40
"3777","VID_22195",78
"3778","VID_18924",54
"3779","VID_23513",45
"3780","VID_17401",31
"3781","VID_20646",12
"3782","VID_11904",30
"3783","VID_4731",62
"3784","VID_5672",69
"3785","VID_15911",52
"3786","VID_20319",22
"3787","VID_17444",15
"3788","VID_18753",45
"3789","VID_7764",36
"3790","VID_15704",55
"3791","VID_11545",72
"3792","VID_19136",73
"3793","VID_18105",25
"3794","VID_14067",14
"3795","VID_20812",46
"3796","VID_21151",40
"3797","VID_7982",56
"3798","VID_20546",52
"3799","VID_17720",19
"3800","VID_16337",82
"3801","VID_19872",72
"3802","VID_21738",21
"3803","VID_11905",52
"3804","VID_4785",-18
"3805","VID_16967",76
"3806","VID_20054",33
"3807","VID_23759",73
"3808","VID_5271",75
"3809","VID_15558",-42
"3810","VID_20763",51
"3811","VID_3691",63
"3812","VID_10696",77
"3813","VID_15281",35
"3814","VID_11521",26
"3815","VID_11012",27
"3816","VID_21215",21
"3817","VID_14106",50
"3818","VID_17170",79
"3819","VID_8829",40
"3820","VID_15648",41
"3821","VID_2503",7
"3822","VID_9609",30
"3823","VID_14786",78
"3824","VID_1096",59
"3825","VID_16946",51
"3826","VID_538",63
"3827","VID_21465",71
"3828","VID_2234",72
"3829","VID_19367",61
"3830","VID_19713",17
"3831","VID_17979",44
"3832","VID_14645",75
"3833","VID_13242",15
"3834","VID_13615",82
"3835","VID_13195",-50
"3836","VID_16686",7
"3837","VID_574",16
"3838","VID_19535",31
"3839","VID_17822",30
"3840","VID_9736",79
"3841","VID_9317",7
"3842","VID_1575",68
"3843","VID_6226",18
"3844","VID_21053",77
"3845","VID_7408",32
"3846","VID_20431",77
"3847","VID_19505",27
"3848","VID_23365",61
"3849","VID_6007",29
"3850","VID_5185",33
"3851","VID_6617",16
"3852","VID_9082",25
"3853","VID_14054",9
"3854","VID_23360",19
"3855","VID_2442",-15
"3856","VID_3786",35
"3857","VID_7466",20
"3858","VID_7153",15
"3859","VID_19049",66
"3860","VID_23260",5
"3861","VID_14651",56
"3862","VID_20422",46
"3863","VID_10825",51
"3864","VID_7545",11
"3865","VID_14348",18
"3866","VID_9713",78
"3867","VID_1014",52
"3868","VID_9113",57
"3869","VID_11382",1
"3870","VID_11300",15
"3871","VID_20932",49
"3872","VID_14436",71
"3873","VID_9301",-12
"3874","VID_12523",33
"3875","VID_12643",58
"3876","VID_12362",36
"3877","VID_15441",57
"3878","VID_9952",17
"3879","VID_21767",28
"3880","VID_12684",77
"3881","VID_11309",32
"3882","VID_7834",45
"3883","VID_18002",47
"3884","VID_9547",80
"3885","VID_16315",80
"3886","VID_8722",54
"3887","VID_1399",67
"3888","VID_237",27
"3889","VID_18681",17
"3890","VID_6685",42
"3891","VID_22705",50
"3892","VID_20836",24
"3893","VID_10891",81
"3894","VID_20804",42
"3895","VID_13123",81
"3896","VID_9458",65
"3897","VID_8877",62
"3898","VID_4443",-19
"3899","VID_5448",45
"3900","VID_488",64
"3901","VID_20620",-217
"3902","VID_20039",60
"3903","VID_13054",-16
"3904","VID_22530",64
"3905","VID_22322",33
"3906","VID_20887",29
"3907","VID_6942",68
"3908","VID_21305",73
"3909","VID_20072",60
"3910","VID_18181",30
"3911","VID_5565",43
"3912","VID_4061",10
"3913","VID_19993",41
"3914","VID_7414",15
"3915","VID_17815",10
"3916","VID_16441",79
"3917","VID_6144",76
"3918","VID_21845",60
"3919","VID_2468",35
"3920","VID_1196",44
"3921","VID_20487",62
"3922","VID_21406",69
"3923","VID_4458",18
"3924","VID_12222",21
"3925","VID_20587",74
"3926","VID_21192",47
"3927","VID_1338",66
"3928","VID_13631",82
"3929","VID_425",57
"3930","VID_23125",58
"3931","VID_5980",54
"3932","VID_5826",39
"3933","VID_730",48
"3934","VID_20191",75
"3935","VID_9366",74
"3936","VID_3599",70
"3937","VID_7073",14
"3938","VID_13754",81
"3939","VID_2499",-1
"3940","VID_14759",19
"3941","VID_13348",49
"3942","VID_5900",21
"3943","VID_21942",43
"3944","VID_23612",25
"3945","VID_15321",11
"3946","VID_16775",42
"3947","VID_8386",18
"3948","VID_12887",29
"3949","VID_3074",-3
"3950","VID_17009",14
"3951","VID_18209",33
"3952","VID_16226",-9
"3953","VID_23615",73
"3954","VID_3344",12
"3955","VID_13034",44
"3956","VID_23160",65
"3957","VID_23460",78
"3958","VID_2581",24
"3959","VID_7813",67
"3960","VID_1638",57
"3961","VID_21708",74
"3962","VID_5991",30
"3963","VID_22675",34
"3964","VID_20488",2
"3965","VID_23492",68
"3966","VID_22464",35
"3967","VID_13553",53
"3968","VID_23048",67
"3969","VID_19463",60
"3970","VID_2955",20
"3971","VID_21189",43
"3972","VID_20777",52
"3973","VID_15256",72
"3974","VID_17502",39
"3975","VID_22886",57
"3976","VID_17133",26
"3977","VID_18620",74
"3978","VID_10137",8
"3979","VID_13680",51
"3980","VID_10713",77
"3981","VID_23376",44
"3982","VID_428",35
"3983","VID_14166",44
"3984","VID_17547",46
"3985","VID_2976",58
"3986","VID_11430",62
"3987","VID_13121",33
"3988","VID_16459",79
"3989","VID_846",50
"3990","VID_9810",81
"3991","VID_3097",74
"3992","VID_16503",80
"3993","VID_296",22
"3994","VID_19267",78
"3995","VID_13080",30
"3996","VID_16247",18
"3997","VID_1982",37
"3998","VID_22880",37
"3999","VID_14170",-13
"4000","VID_10366",42
"4001","VID_3537",24
"4002","VID_21066",49
"4003","VID_4285",30
"4004","VID_13925",27
"4005","VID_19161",31
"4006","VID_21216",42
"4007","VID_2226",81
"4008","VID_5101",15
"4009","VID_22215",29
"4010","VID_4278",43
"4011","VID_19545",36
"4012","VID_16699",20
"4013","VID_7728",38
"4014","VID_13946",9
"4015","VID_22301",-5
"4016","VID_490",19
"4017","VID_14579",48
"4018","VID_22276",23
"4019","VID_12740",33
"4020","VID_2319",8
"4021","VID_9097",40
"4022","VID_15646",63
"4023","VID_3981",48
"4024","VID_12145",41
"4025","VID_15834",-23
"4026","VID_16160",11
"4027","VID_1083",43
"4028","VID_10805",37
"4029","VID_3699",73
"4030","VID_21514",42
"4031","VID_1673",59
"4032","VID_15239",28
"4033","VID_898",17
"4034","VID_11335",79
"4035","VID_4501",69
"4036","VID_22358",60
"4037","VID_7092",61
"4038","VID_19699",33
"4039","VID_16150",1
"4040","VID_16870",74
"4041","VID_15804",72
"4042","VID_11147",74
"4043","VID_6581",63
"4044","VID_11927",14
"4045","VID_12471",46
"4046","VID_16703",22
"4047","VID_12913",66
"4048","VID_7482",69
"4049","VID_3979",18
"4050","VID_7010",-26
"4051","VID_5822",19
"4052","VID_22298",17
"4053","VID_6753",78
"4054","VID_12787",18
"4055","VID_11162",68
"4056","VID_18497",58
"4057","VID_76",41
"4058","VID_18190",61
"4059","VID_11843",57
"4060","VID_4089",37
"4061","VID_20298",43
"4062","VID_9557",75
"4063","VID_9380",75
"4064","VID_18153",33
"4065","VID_18060",71
"4066","VID_20324",48
"4067","VID_11513",64
"4068","VID_17896",68
"4069","VID_16060",26
"4070","VID_15066",67
"4071","VID_4762",53
"4072","VID_23414",61
"4073","VID_13269",76
"4074","VID_4876",1
"4075","VID_8111",14
"4076","VID_2593",71
"4077","VID_21549",44
"4078","VID_6237",43
"4079","VID_22122",30
"4080","VID_6481",16
"4081","VID_12717",65
"4082","VID_20370",41
"4083","VID_14515",80
"4084","VID_11481",72
"4085","VID_10769",73
"4086","VID_18296",40
"4087","VID_7639",76
"4088","VID_18195",61
"4089","VID_20891",53
"4090","VID_19939",54
"4091","VID_19388",53
"4092","VID_20066",57
"4093","VID_7083",-40
"4094","VID_12868",55
"4095","VID_16004",10
"4096","VID_7698",72
"4097","VID_18053",54
"4098","VID_9985",40
"4099","VID_3109",13
"4100","VID_7784",44
"4101","VID_16888",74
"4102","VID_15320",43
"4103","VID_6762",33
"4104","VID_13485",32
"4105","VID_20969",68
"4106","VID_1615",12
"4107","VID_13077",53
"4108","VID_2223",80
"4109","VID_19576",30
"4110","VID_211",61
"4111","VID_14157",74
"4112","VID_16361",78
"4113","VID_3278",22
"4114","VID_20965",54
"4115","VID_14397",39
"4116","VID_9552",75
"4117","VID_14588",35
"4118","VID_15007",11
"4119","VID_11202",59
"4120","VID_11824",68
"4121","VID_2490",3
"4122","VID_7575",75
"4123","VID_11142",12
"4124","VID_9984",31
"4125","VID_3583",72
"4126","VID_14594",60
"4127","VID_12231",28
"4128","VID_21257",49
"4129","VID_3275",27
"4130","VID_7081",-37
"4131","VID_13830",49
"4132","VID_9356",79
"4133","VID_13975",63
"4134","VID_2100",42
"4135","VID_3260",39
"4136","VID_20059",32
"4137","VID_5915",60
"4138","VID_7280",30
"4139","VID_8813",56
"4140","VID_4095",13
"4141","VID_15505",24
"4142","VID_12419",45
"4143","VID_2937",77
"4144","VID_9231",11
"4145","VID_21270",45
"4146","VID_17847",23
"4147","VID_11237",10
"4148","VID_4634",41
"4149","VID_4716",43
"4150","VID_20265",54
"4151","VID_18316",70
"4152","VID_10138",-47
"4153","VID_4990",70
"4154","VID_246",55
"4155","VID_6841",14
"4156","VID_17749",70
"4157","VID_8136",68
"4158","VID_3815",78
"4159","VID_17244",36
"4160","VID_8194",-16
"4161","VID_21265",41
"4162","VID_19952",17
"4163","VID_3483",17
"4164","VID_11010",45
"4165","VID_16542",-50
"4166","VID_12196",39
"4167","VID_20150",59
"4168","VID_652",51
"4169","VID_18816",71
"4170","VID_11495",77
"4171","VID_20420",41
"4172","VID_1035",16
"4173","VID_4240",21
"4174","VID_12148",53
"4175","VID_2059",58
"4176","VID_10136",7
"4177","VID_19726",78
"4178","VID_15530",44
"4179","VID_10512",54
"4180","VID_23099",71
"4181","VID_18818",29
"4182","VID_18846",77
"4183","VID_4056",35
"4184","VID_7349",78
"4185","VID_6296",21
"4186","VID_22618",14
"4187","VID_5725",73
"4188","VID_2582",48
"4189","VID_23619",24
"4190","VID_10774",76
"4191","VID_1380",15
"4192","VID_5879",16
"4193","VID_14235",22
"4194","VID_17019",68
"4195","VID_13630",75
"4196","VID_2081",21
"4197","VID_18764",74
"4198","VID_13779",20
"4199","VID_18791",21
"4200","VID_7140",60
"4201","VID_23074",17
"4202","VID_13977",76
"4203","VID_522",40
"4204","VID_20567",40
"4205","VID_18521",51
"4206","VID_12121",60
"4207","VID_4090",33
"4208","VID_8664",78
"4209","VID_12236",16
"4210","VID_16548",-38
"4211","VID_20239",48
"4212","VID_20147",68
"4213","VID_20823",53
"4214","VID_19629",19
"4215","VID_3159",34
"4216","VID_4388",73
"4217","VID_5729",76
"4218","VID_16729",-4
"4219","VID_10898",27
"4220","VID_15117",51
"4221","VID_2008",74
"4222","VID_1992",74
"4223","VID_20369",16
"4224","VID_16922",53
"4225","VID_19905",73
"4226","VID_21924",23
"4227","VID_1248",57
"4228","VID_21766",67
"4229","VID_5247",19
"4230","VID_18615",40
"4231","VID_2267",37
"4232","VID_17316",16
"4233","VID_11279",15
"4234","VID_5552",68
"4235","VID_22352",22
"4236","VID_15074",49
"4237","VID_15181",34
"4238","VID_21556",45
